id1,id2,distance
dames-2022-time__100,dames-2022-time__21,12.96148139681572
dames-2022-time__100,dames-2022-time__22,16.55294535724685
dames-2022-time__100,dames-2022-time__23,16.278820596099706
dames-2022-time__100,dames-2022-time__24,13.96424004376894
dames-2022-time__100,dames-2022-time__25,13.30413469565007
dames-2022-time__100,dames-2022-time__26,12.12435565298214
dames-2022-time__100,dames-2022-time__27,13.856406460551018
dames-2022-time__100,dames-2022-time__28,13.856406460551018
dames-2022-time__100,dames-2022-time__29,13.527749258468683
dames-2022-time__100,dames-2022-time__3,14.52583904633395
dames-2022-time__100,dames-2022-time__30,17.435595774162696
dames-2022-time__100,dames-2022-time__31,12.449899597988733
dames-2022-time__100,dames-2022-time__32,13.527749258468683
dames-2022-time__100,dames-2022-time__33,12.24744871391589
dames-2022-time__100,dames-2022-time__35,14.035668847618199
dames-2022-time__100,dames-2022-time__36,15.297058540778355
dames-2022-time__100,dames-2022-time__37,14.106735979665885
dames-2022-time__100,dames-2022-time__38,13.784048752090222
dames-2022-time__100,dames-2022-time__39,15.748015748023622
dames-2022-time__100,dames-2022-time__4,13.74772708486752
dames-2022-time__100,dames-2022-time__40,13.96424004376894
dames-2022-time__100,dames-2022-time__41,12.206555615733702
dames-2022-time__100,dames-2022-time__42,10.723805294763608
dames-2022-time__100,dames-2022-time__43,13.527749258468683
dames-2022-time__100,dames-2022-time__44,19.6468827043885
dames-2022-time__100,dames-2022-time__45,13.45362404707371
dames-2022-time__100,dames-2022-time__46,13.114877048604
dames-2022-time__100,dames-2022-time__47,14.106735979665885
dames-2022-time__100,dames-2022-time__48,14.247806848775006
dames-2022-time__100,dames-2022-time__49,14.212670403551895
dames-2022-time__100,dames-2022-time__5,13.820274961085254
dames-2022-time__100,dames-2022-time__50,13.711309200802088
dames-2022-time__100,dames-2022-time__51,13.711309200802088
dames-2022-time__100,dames-2022-time__52,14.352700094407323
dames-2022-time__100,dames-2022-time__53,16.0
dames-2022-time__100,dames-2022-time__54,15.165750888103101
dames-2022-time__100,dames-2022-time__55,13.96424004376894
dames-2022-time__100,dames-2022-time__56,12.649110640673518
dames-2022-time__100,dames-2022-time__57,13.527749258468683
dames-2022-time__100,dames-2022-time__58,15.362291495737216
dames-2022-time__100,dames-2022-time__59,14.177446878757825
dames-2022-time__100,dames-2022-time__6,13.114877048604
dames-2022-time__100,dames-2022-time__60,13.45362404707371
dames-2022-time__100,dames-2022-time__61,14.798648586948742
dames-2022-time__100,dames-2022-time__62,13.856406460551018
dames-2022-time__100,dames-2022-time__63,13.92838827718412
dames-2022-time__100,dames-2022-time__64,13.416407864998739
dames-2022-time__100,dames-2022-time__65,13.638181696985855
dames-2022-time__100,dames-2022-time__66,12.727922061357855
dames-2022-time__100,dames-2022-time__67,16.3707055437449
dames-2022-time__100,dames-2022-time__68,14.66287829861518
dames-2022-time__100,dames-2022-time__69,12.96148139681572
dames-2022-time__100,dames-2022-time__7,13.892443989449804
dames-2022-time__100,dames-2022-time__70,15.165750888103101
dames-2022-time__100,dames-2022-time__71,12.68857754044952
